  42170,741年10月14日 12ʰ0ᵐ0ˢ,1
  42259,742年1月11日 12ʰ0ᵐ0ˢ,1
  42318,742年3月11日 12ʰ0ᵐ0ˢ,1
  42406,742年6月7日 12ʰ0ᵐ0ˢ,1
  42524,742年10月3日 12ʰ0ᵐ0ˢ,1
  42702,743年3月30日 12ʰ0ᵐ0ˢ,1
  42790,743年6月26日 12ʰ0ᵐ0ˢ,1
  43086,744年4月17日 12ʰ0ᵐ0ˢ,1
  43174,744年7月14日 12ʰ0ᵐ0ˢ,1
  43262,744年10月10日 12ʰ0ᵐ0ˢ,1
  43558,745年8月2日 12ʰ0ᵐ0ˢ,1
  43824,746年4月25日 12ʰ0ᵐ0ˢ,1
  43942,746年8月21日 12ʰ0ᵐ0ˢ,1
  44178,747年4月14日 12ʰ0ᵐ0ˢ,1
  44621,748年6月30日 12ʰ0ᵐ0ˢ,1
  44916,749年4月21日 12ʰ0ᵐ0ˢ,1
  44975,749年6月19日 12ʰ0ᵐ0ˢ,1
  45300,750年5月10日 12ʰ0ᵐ0ˢ,1
  45418,750年9月5日 12ʰ0ᵐ0ˢ,1
  45537,751年1月2日 12ʰ0ᵐ0ˢ,1
  45596,751年3月2日 12ʰ0ᵐ0ˢ,1
  45684,751年5月29日 12ʰ0ᵐ0ˢ,1
  46156,752年9月12日 12ʰ0ᵐ0ˢ,1
  46245,752年12月10日 12ʰ0ᵐ0ˢ,1
  46540,753年10月1日 12ʰ0ᵐ0ˢ,1
  46924,754年10月20日 12ʰ0ᵐ0ˢ,1
  47810,757年3月24日 12ʰ0ᵐ0ˢ,1
  47958,757年8月19日 12ʰ0ᵐ0ˢ,1
  48194,758年4月12日 12ʰ0ᵐ0ˢ,1
  48253,758年6月10日 12ʰ0ᵐ0ˢ,1
  48431,758年12月5日 12ʰ0ᵐ0ˢ,1
  48490,759年2月2日 12ʰ0ᵐ0ˢ,1
  48578,759年5月1日 12ʰ0ᵐ0ˢ,1
  48785,759年11月24日 12ʰ0ᵐ0ˢ,1
  48874,760年2月21日 12ʰ0ᵐ0ˢ,1
  48962,760年5月19日 12ʰ0ᵐ0ˢ,1
  49050,760年8月15日 12ʰ0ᵐ0ˢ,1
  49139,760年11月12日 12ʰ0ᵐ0ˢ,1
  49346,761年6月7日 12ʰ0ᵐ0ˢ,1
  49434,761年9月3日 12ʰ0ᵐ0ˢ,1
  49523,761年12月1日 12ʰ0ᵐ0ˢ,1
  49730,762年6月26日 12ʰ0ᵐ0ˢ,1
  49818,762年9月22日 12ʰ0ᵐ0ˢ,1
  49877,762年11月20日 12ʰ0ᵐ0ˢ,1
  50114,763年7月15日 12ʰ0ᵐ0ˢ,1
  50202,763年10月11日 12ʰ0ᵐ0ˢ,1
  50261,763年12月9日 12ʰ0ᵐ0ˢ,1
  50350,764年3月7日 12ʰ0ᵐ0ˢ,1
  50645,764年12月27日 12ʰ0ᵐ0ˢ,1
  50793,765年5月24日 12ʰ0ᵐ0ˢ,1
  51088,766年3月15日 12ʰ0ᵐ0ˢ,1
  51147,766年5月13日 12ʰ0ᵐ0ˢ,1
  51472,767年4月3日 12ʰ0ᵐ0ˢ,1
  51679,767年10月27日 12ʰ0ᵐ0ˢ,1
  51856,768年4月21日 12ʰ0ᵐ0ˢ,1
  52033,768年10月15日 12ʰ0ᵐ0ˢ,1
  52240,769年5月10日 12ʰ0ᵐ0ˢ,1
  52624,770年5月29日 12ʰ0ᵐ0ˢ,1
  52712,770年8月25日 12ʰ0ᵐ0ˢ,1
  53244,772年2月8日 12ʰ0ᵐ0ˢ,1
  53480,772年10月1日 12ʰ0ᵐ0ˢ,1
  53598,773年1月27日 12ʰ0ᵐ0ˢ,1
  53864,773年10月20日 12ʰ0ᵐ0ˢ,1
  53923,773年12月18日 12ʰ0ᵐ0ˢ,1
  54130,774年7月13日 12ʰ0ᵐ0ˢ,1
  54307,775年1月6日 12ʰ0ᵐ0ˢ,1
  54366,775年3月6日 12ʰ0ᵐ0ˢ,1
  54484,775年7月2日 12ʰ0ᵐ0ˢ,1
  54573,775年9月29日 12ʰ0ᵐ0ˢ,1
  55134,777年4月12日 12ʰ0ᵐ0ˢ,1
  55222,777年7月9日 12ʰ0ᵐ0ˢ,1
  55518,778年5月1日 12ʰ0ᵐ0ˢ,1
  55606,778年7月28日 12ʰ0ᵐ0ˢ,1
  55665,778年9月25日 12ʰ0ᵐ0ˢ,1
  55902,779年5月20日 12ʰ0ᵐ0ˢ,1
  56049,779年10月14日 12ʰ0ᵐ0ˢ,1
  56138,780年1月11日 12ʰ0ᵐ0ˢ,1
  56168,780年2月10日 12ʰ0ᵐ0ˢ,1
  56492,780年12月30日 12ʰ0ᵐ0ˢ,1
  56876,782年1月18日 12ʰ0ᵐ0ˢ,1
  57142,782年10月11日 12ʰ0ᵐ0ˢ,1
  57319,783年4月6日 12ʰ0ᵐ0ˢ,1
  57467,783年9月1日 12ʰ0ᵐ0ˢ,1
  57585,783年12月28日 12ʰ0ᵐ0ˢ,1
  58796,787年4月22日 12ʰ0ᵐ0ˢ,1
  59032,787年12月14日 12ʰ0ᵐ0ˢ,1
  59386,788年12月2日 12ʰ0ᵐ0ˢ,1
  59859,790年3月20日 12ʰ0ᵐ0ˢ,1
  60213,791年3月9日 12ʰ0ᵐ0ˢ,1
  60420,791年10月2日 12ʰ0ᵐ0ˢ,1
  60656,792年5月25日 12ʰ0ᵐ0ˢ,1
  60804,792年10月20日 12ʰ0ᵐ0ˢ,1
  60863,792年12月18日 12ʰ0ᵐ0ˢ,1
  61188,793年11月8日 12ʰ0ᵐ0ˢ,1
  61394,794年6月2日 12ʰ0ᵐ0ˢ,1
  61453,794年7月31日 12ʰ0ᵐ0ˢ,1
  61690,795年3月25日 12ʰ0ᵐ0ˢ,1
  61778,795年6月21日 12ʰ0ᵐ0ˢ,1
  62074,796年4月12日 12ʰ0ᵐ0ˢ,1
  64288,802年5月5日 12ʰ0ᵐ0ˢ,1
  64525,802年12月28日 12ʰ0ᵐ0ˢ,1
  64909,804年1月16日 12ʰ0ᵐ0ˢ,1
  65912,806年10月15日 12ʰ0ᵐ0ˢ,1
  66001,807年1月12日 12ʰ0ᵐ0ˢ,1
  66296,807年11月3日 12ʰ0ᵐ0ˢ,1
  66474,808年4月29日 12ʰ0ᵐ0ˢ,1
  66533,808年6月27日 12ʰ0ᵐ0ˢ,1
  66592,808年8月25日 12ʰ0ᵐ0ˢ,1
  66828,809年4月18日 12ʰ0ᵐ0ˢ,1
  67271,810年7月5日 12ʰ0ᵐ0ˢ,1
  67419,810年11月30日 12ʰ0ᵐ0ˢ,1
  67566,811年4月26日 12ʰ0ᵐ0ˢ,1
  67625,811年6月24日 12ʰ0ᵐ0ˢ,1
  67714,811年9月21日 12ʰ0ᵐ0ˢ,1
  67803,811年12月19日 12ʰ0ᵐ0ˢ,1
  67862,812年2月16日 12ʰ0ᵐ0ˢ,1
  68068,812年9月9日 12ʰ0ᵐ0ˢ,1
  68187,813年1月6日 12ʰ0ᵐ0ˢ,1
  68246,813年3月6日 12ʰ0ᵐ0ˢ,1
  68630,814年3月25日 12ʰ0ᵐ0ˢ,1
  68806,814年9月17日 12ʰ0ᵐ0ˢ,1
  68895,814年12月15日 12ʰ0ᵐ0ˢ,1
  68925,815年1月14日 12ʰ0ᵐ0ˢ,1
  69102,815年7月10日 12ʰ0ᵐ0ˢ,1
  69190,815年10月6日 12ʰ0ᵐ0ˢ,1
  69279,816年1月3日 12ʰ0ᵐ0ˢ,1
  69486,816年7月28日 12ʰ0ᵐ0ˢ,1
  69574,816年10月24日 12ʰ0ᵐ0ˢ,1
  69633,816年12月22日 12ʰ0ᵐ0ˢ,1
  69811,817年6月18日 12ʰ0ᵐ0ˢ,1
  70017,818年1月10日 12ʰ0ᵐ0ˢ,1
  70460,819年3月29日 12ʰ0ᵐ0ˢ,1
  70608,819年8月24日 12ʰ0ᵐ0ˢ,1
  70844,820年4月16日 12ʰ0ᵐ0ˢ,1
  70903,820年6月14日 12ʰ0ᵐ0ˢ,1
  70962,820年8月12日 12ʰ0ᵐ0ˢ,1
  71228,821年5月5日 12ʰ0ᵐ0ˢ,1
  71435,821年11月28日 12ʰ0ᵐ0ˢ,1
  71524,822年2月25日 12ʰ0ᵐ0ˢ,1
  71612,822年5月24日 12ʰ0ᵐ0ˢ,1
  71700,822年8月20日 12ʰ0ᵐ0ˢ,1
  71789,822年11月17日 12ʰ0ᵐ0ˢ,1
  71996,823年6月12日 12ʰ0ᵐ0ˢ,1
  72084,823年9月8日 12ʰ0ᵐ0ˢ,1
  72380,824年6月30日 12ʰ0ᵐ0ˢ,1
  72527,824年11月24日 12ʰ0ᵐ0ˢ,1
  72646,825年3月23日 12ʰ0ᵐ0ˢ,1
  72705,825年5月21日 12ʰ0ᵐ0ˢ,1
  72764,825年7月19日 12ʰ0ᵐ0ˢ,1
  72852,825年10月15日 12ʰ0ᵐ0ˢ,1
  72911,825年12月13日 12ʰ0ᵐ0ˢ,1
  73000,826年3月12日 12ʰ0ᵐ0ˢ,1
  73089,826年6月9日 12ʰ0ᵐ0ˢ,1
  73236,826年11月3日 12ʰ0ᵐ0ˢ,1
  73295,827年1月1日 12ʰ0ᵐ0ˢ,1
  73354,827年3月1日 12ʰ0ᵐ0ˢ,1
  73443,827年5月29日 12ʰ0ᵐ0ˢ,1
  73679,828年1月20日 12ʰ0ᵐ0ˢ,1
  73738,828年3月19日 12ʰ0ᵐ0ˢ,1
  73797,828年5月17日 12ʰ0ᵐ0ˢ,1
  73886,828年8月14日 12ʰ0ᵐ0ˢ,1
  74122,829年4月7日 12ʰ0ᵐ0ˢ,1
  74240,829年8月3日 12ʰ0ᵐ0ˢ,1
  74329,829年10月31日 12ʰ0ᵐ0ˢ,1
  74506,830年4月26日 12ʰ0ᵐ0ˢ,1
  74594,830年7月23日 12ʰ0ᵐ0ˢ,1
  74683,830年10月20日 12ʰ0ᵐ0ˢ,1
  74890,831年5月15日 12ʰ0ᵐ0ˢ,1
  74978,831年8月11日 12ʰ0ᵐ0ˢ,1
  75037,831年10月9日 12ʰ0ᵐ0ˢ,1
  75274,832年6月2日 12ʰ0ᵐ0ˢ,1
  75362,832年8月29日 12ʰ0ᵐ0ˢ,1
  75421,832年10月27日 12ʰ0ᵐ0ˢ,1
  75540,833年2月23日 12ʰ0ᵐ0ˢ,1
  75658,833年6月21日 12ʰ0ᵐ0ˢ,1
  75894,834年2月12日 12ʰ0ᵐ0ˢ,1
  75983,834年5月12日 12ʰ0ᵐ0ˢ,1
  76130,834年10月6日 12ʰ0ᵐ0ˢ,1
  76248,835年2月1日 12ʰ0ᵐ0ˢ,1
  76337,835年5月1日 12ʰ0ᵐ0ˢ,1
  76514,835年10月25日 12ʰ0ᵐ0ˢ,1
  76573,835年12月23日 12ʰ0ᵐ0ˢ,1
  76632,836年2月20日 12ʰ0ᵐ0ˢ,1
  76957,837年1月10日 12ʰ0ᵐ0ˢ,1
  77016,837年3月10日 12ʰ0ᵐ0ˢ,1
  77075,837年5月8日 12ʰ0ᵐ0ˢ,1
  77134,837年7月6日 12ʰ0ᵐ0ˢ,1
  77223,837年10月3日 12ʰ0ᵐ0ˢ,1
  77400,838年3月29日 12ʰ0ᵐ0ˢ,1
  77577,838年9月22日 12ʰ0ᵐ0ˢ,1
  77784,839年4月17日 12ʰ0ᵐ0ˢ,1
  77872,839年7月14日 12ʰ0ᵐ0ˢ,1
  77931,839年9月11日 12ʰ0ᵐ0ˢ,1
  78168,840年5月5日 12ʰ0ᵐ0ˢ,1
